minute,class,TVC,MQ135,MQ136,MQ2,MQ3,MQ4,MQ5,MQ6,MQ8,MQ9,Humidity,Temperature
1748,spoiled,4.940482989,4.65,1.82,2.39,5.19,1.51,73.64,64.47,5.42,5.24,83.2,38.1
1749,spoiled,4.940482989,4.61,1.79,2.41,5.23,1.5,74.36,66.53,5.33,5.24,83.3,38.3
1750,spoiled,4.940482989,4.63,1.81,2.42,5.23,1.5,74.36,65.83,5.42,5.27,83.3,38.3
1751,spoiled,4.940482989,4.61,1.79,2.39,4.69,1.48,73.64,64.47,5.68,5.22,83.3,38.3
1752,spoiled,4.940482989,4.65,1.78,2.39,5.21,1.51,73.64,64.47,5.97,5.24,83.3,38.4
1753,spoiled,4.940482989,4.59,1.82,2.39,5.21,1.52,73.64,64.47,5.99,5.29,83.3,38.3
1754,spoiled,4.940482989,4.59,1.82,2.41,5.23,1.52,75.09,66.53,6.04,5.27,83.3,38.3
1755,spoiled,4.940482989,4.63,1.81,2.41,5.21,1.52,73.64,65.15,6.2,5.27,83.9,39.1
1756,spoiled,4.940482989,4.59,1.78,2.39,5.21,1.51,73.64,65.15,6.4,5.31,83.2,38.3
1757,spoiled,4.940482989,4.63,1.82,2.39,5.21,1.5,72.24,65.83,6.64,5.29,83.1,38.3
1758,spoiled,4.940482989,4.63,1.79,2.38,5.19,1.52,73.64,65.83,6.8,5.31,83.2,38.3
1759,spoiled,4.940482989,4.63,1.79,2.38,5.19,1.51,74.36,65.83,6.97,5.29,83.2,38.5
1760,spoiled,4.940482989,4.65,1.81,2.39,5.23,1.5,74.36,65.83,7,5.36,83.2,38.3
1761,spoiled,4.940482989,4.61,1.82,2.39,5.25,1.5,74.36,66.53,7.14,5.33,83.3,38.3
1762,spoiled,4.940482989,4.65,1.81,2.38,5.21,1.51,73.64,65.15,6.75,5.33,83.3,38.3
1763,spoiled,4.940482989,4.65,1.79,2.38,5.21,1.51,73.64,65.15,4.49,5.29,83.2,38.3
1764,spoiled,4.940482989,4.61,1.78,2.38,5.21,1.5,73.64,65.83,3.68,5.29,83.2,38.3
1765,spoiled,4.940482989,4.59,1.81,2.38,5.23,1.5,75.83,66.53,3.35,5.31,83.3,38.3
1766,spoiled,4.940482989,4.57,1.78,2.38,5.19,1.51,74.36,65.83,3.3,5.27,83.3,38.3
1767,spoiled,4.940482989,4.57,1.81,2.38,5.19,1.52,75.09,65.15,3.15,5.27,83.3,38.3
1768,spoiled,4.940482989,4.61,1.78,2.38,5.21,1.5,75.09,64.47,3.11,5.29,83.3,38.3
1769,spoiled,4.940482989,4.59,1.79,2.36,5.19,1.52,75.83,67.25,3.21,5.29,83.2,38.3
1770,spoiled,4.940482989,4.61,1.78,2.36,5.19,1.52,74.36,65.83,3.25,5.24,83.2,38.4
1771,spoiled,4.940482989,4.59,1.78,2.38,5.25,1.5,75.09,64.47,3.26,5.24,83.3,38.4
1772,spoiled,4.940482989,4.57,1.77,2.38,5.25,1.5,77.35,67.25,3.37,5.24,83.3,38.3
1773,spoiled,4.940482989,4.59,1.78,2.38,5.25,1.51,74.36,63.81,3.3,5.27,83.3,38.1
1774,spoiled,4.940482989,4.59,1.79,2.36,5.19,1.51,76.58,67.25,3.38,5.29,83.4,38.3
1775,spoiled,4.940482989,4.57,1.81,2.39,5.23,1.5,74.36,65.15,3.42,5.29,83.4,38.3
1776,spoiled,4.940482989,4.54,1.79,2.38,5.23,1.52,75.83,65.83,3.49,5.29,83.5,38.3
1777,spoiled,4.940482989,4.59,1.78,2.38,5.23,1.5,75.83,67.25,3.54,5.29,83.4,38.4
1778,spoiled,4.940482989,4.65,1.79,2.36,5.19,1.5,73.64,65.15,3.49,5.31,83.4,38.3
1779,spoiled,4.940482989,4.61,1.82,2.38,5.23,1.5,75.83,65.83,3.63,5.27,83.4,38.3
1780,spoiled,4.940482989,4.59,1.78,2.38,5.23,1.5,76.58,67.25,3.47,5.27,84.1,39.1
1781,spoiled,4.940482989,4.59,1.77,2.36,5.16,1.5,74.36,67.25,3.08,5.27,83.5,38.3
1782,spoiled,4.940482989,4.63,1.78,2.38,5.16,1.49,75.83,65.83,3.25,5.27,83.4,38.3
1783,spoiled,4.940482989,4.59,1.81,2.38,5.19,1.5,73.64,62.53,3.49,5.24,83.4,38.3
1784,spoiled,4.940482989,4.59,1.78,2.38,5.19,1.51,73.64,66.53,3.74,5.27,83.4,38.5
1785,spoiled,4.940482989,4.61,1.81,2.38,5.23,1.5,73.64,65.83,3.78,5.29,83.4,38.4
1786,spoiled,4.940482989,4.59,1.78,2.39,5.19,1.51,73.64,64.47,4.04,5.29,83.4,38.4
1787,spoiled,4.940482989,4.63,1.78,2.39,5.21,1.5,75.83,65.15,4.27,5.27,83.4,38.4
1788,spoiled,4.940482989,4.61,1.82,2.39,5.23,1.48,75.09,66.53,4.23,5.24,83.3,38.4
1789,spoiled,4.940482989,4.65,1.79,2.38,5.19,1.5,73.64,65.15,3.89,5.29,83.3,38.4
1790,spoiled,4.940482989,4.59,1.79,2.38,5.19,1.49,73.64,65.83,4.25,5.22,83.4,38.4
1791,spoiled,4.940482989,4.61,1.78,2.38,5.19,1.48,74.36,66.53,4.76,5.27,83.3,38.4
1792,spoiled,4.940482989,4.61,1.78,2.39,5.23,1.48,73.64,65.15,5.24,5.22,83.3,38.4
1793,spoiled,4.940482989,4.59,1.78,2.38,5.19,1.49,72.94,65.83,5.8,5.15,83.2,38.4
1794,spoiled,4.940482989,4.54,1.78,2.39,5.23,1.5,73.64,65.15,5.75,5.15,83.3,38.4
1795,spoiled,4.940482989,4.63,1.79,2.38,5.21,1.49,72.24,64.47,6.38,5.2,83.3,38.4
1796,spoiled,4.940482989,4.63,1.78,2.38,5.19,1.49,72.94,65.83,5.97,5.24,83.4,38.4
1797,spoiled,4.940482989,4.63,1.79,2.38,5.21,1.51,74.36,65.83,6.48,5.24,83.5,38.4
1798,spoiled,4.940482989,4.61,1.78,2.39,5.19,1.5,73.64,65.15,7.17,5.27,83.6,38.2
1799,spoiled,4.940482989,4.65,1.78,2.39,5.23,1.49,73.64,65.15,7.79,5.31,83.6,38.4
1800,spoiled,4.940482989,4.67,1.82,2.39,5.23,1.5,75.09,66.53,7.55,5.13,83.5,38.4
1801,spoiled,4.926241532,4.65,1.81,2.38,5.21,1.48,74.36,65.83,7.7,5.15,83.6,38.4
1802,spoiled,4.926241532,4.65,1.79,2.36,5.19,1.5,72.94,65.83,7.79,5.22,83.5,38.5
1803,spoiled,4.926241532,4.63,1.81,2.38,5.23,1.49,74.36,66.53,8.04,5.27,83.5,38.4
1804,spoiled,4.926241532,4.61,1.79,2.38,5.16,1.52,73.64,63.81,4.67,5.2,83.6,38.4
1805,spoiled,4.926241532,4.63,1.79,2.36,5.07,1.48,75.83,66.53,4.59,5.17,83.6,38.8
1806,spoiled,4.926241532,4.61,1.79,2.36,5.1,1.5,73.64,64.47,4,5.17,83.5,38.4
1807,spoiled,4.926241532,4.57,1.77,2.38,5.12,1.49,75.09,66.53,3.89,5.11,83.5,38.4
1808,spoiled,4.926241532,4.57,1.78,2.35,5.1,1.5,73.64,65.15,3.78,5.02,83.5,38.4
1809,spoiled,4.926241532,4.57,1.79,2.38,5.16,1.5,75.09,66.53,3.83,5.04,83.5,38.6
1810,spoiled,4.926241532,4.61,1.78,2.36,5.12,1.51,74.36,63.81,3.83,5.04,83.6,38.4
1811,spoiled,4.926241532,4.59,1.79,2.38,5.12,1.5,75.83,65.83,3.92,5.09,83.6,38.4
1812,spoiled,4.926241532,4.57,1.75,2.38,5.16,1.5,76.58,65.15,3.98,5.09,83.5,38.4
1813,spoiled,4.926241532,4.57,1.79,2.38,5.16,1.5,75.09,63.81,3.98,5.11,83.5,38.4
1814,spoiled,4.926241532,4.63,1.78,2.38,5.12,1.51,73.64,63.81,4,5.09,83.5,38.4
1815,spoiled,4.926241532,4.57,1.78,2.39,5.16,1.5,75.83,65.15,4.06,5.13,83.5,38.4
1816,spoiled,4.926241532,4.59,1.78,2.39,5.14,1.51,76.58,65.83,3.78,5.13,83.5,38.4
1817,spoiled,4.926241532,4.59,1.78,2.41,5.14,1.52,74.36,63.81,3.54,5.06,83.4,38.4
1818,spoiled,4.926241532,4.61,1.81,2.39,5.19,1.51,76.58,65.83,3.72,5.15,83.4,38.4
1819,spoiled,4.926241532,4.59,1.82,2.33,5.16,1.52,73.64,63.81,3.91,5.11,83.4,38.5
1820,spoiled,4.926241532,4.63,1.78,2.39,5.21,1.5,75.83,65.15,4.13,5.09,83.5,38.5
1821,spoiled,4.926241532,4.61,1.78,2.41,5.19,1.52,75.09,65.15,4.31,5.15,83.4,38.5
1822,spoiled,4.926241532,4.65,1.79,2.39,5.16,1.52,74.36,65.83,4.53,5.15,83.5,38.4
1823,spoiled,4.926241532,4.65,1.78,2.39,5.16,1.51,74.36,67.25,5.35,5.15,83.4,38.6
1824,spoiled,4.926241532,4.63,1.78,2.39,5.14,1.51,76.58,67.25,5.17,5.11,83.4,38.6
1825,spoiled,4.926241532,4.61,1.81,2.07,5.14,1.5,75.09,65.15,5.08,5.15,83.4,38.6
1826,spoiled,4.926241532,4.67,1.81,2.41,5.19,1.5,74.36,67.25,5.44,5.17,83.4,38.6
1827,spoiled,4.926241532,4.63,1.82,2.41,5.14,1.51,73.64,65.15,5.77,5.11,83.5,38.6
1828,spoiled,4.926241532,4.65,1.79,2.41,5.19,1.5,73.64,63.81,5.54,5.13,83.5,38.6
1829,spoiled,4.926241532,4.61,1.82,2.41,5.16,1.52,75.09,67.25,5.26,5.15,84.1,39.1
1830,spoiled,4.926241532,4.65,1.78,2.39,5.12,1.52,77.35,67.25,4.65,4.98,83.4,38.6
1831,spoiled,4.926241532,4.67,1.81,2.39,5.14,1.51,75.09,67.25,4.87,5.09,83.4,38.6
1832,spoiled,4.926241532,4.63,1.81,2.41,5.16,1.51,74.36,65.83,5.51,5.09,83.4,38.6
1833,spoiled,4.926241532,4.63,1.82,2.39,5.12,1.52,75.83,67.25,6.12,5.11,83.4,38.8
1834,spoiled,4.926241532,4.61,1.82,2.41,5.19,1.5,75.83,67.25,6.38,5.11,83.5,38.6
1835,spoiled,4.926241532,4.63,1.82,2.39,5.19,1.5,73.64,67.25,6.7,4.98,83.5,38.6
1836,spoiled,4.926241532,4.63,1.79,2.42,5.19,1.5,74.36,65.83,7.06,5.02,83.5,38.6
1837,spoiled,4.926241532,4.65,1.81,2.41,5.16,1.51,75.83,67.25,7.52,5.09,83.5,38.6
1838,spoiled,4.926241532,4.65,1.82,2.41,5.16,1.51,73.64,65.15,7.95,5.11,83.5,38.6
1839,spoiled,4.926241532,4.63,1.83,2.39,5.16,1.52,75.83,67.25,8.3,5.06,83.5,38.6
1840,spoiled,4.926241532,4.61,1.81,2.41,5.21,1.51,75.83,64.47,8.43,5.02,83.5,38.6
1841,spoiled,4.926241532,4.63,1.78,2.42,5.19,1.5,72.94,65.15,8.74,4.98,83.5,38.6
1842,spoiled,4.926241532,4.63,1.82,2.41,5.19,1.52,75.09,67.25,9.02,5.04,83.4,38.6
1843,spoiled,4.926241532,4.63,1.82,2.07,5.14,1.5,73.64,65.15,9.23,4.98,83.6,38.6
1844,spoiled,4.926241532,4.67,1.79,2.41,5.16,1.52,74.36,66.53,9.41,5.04,83.5,38.6
1845,spoiled,4.926241532,4.65,1.82,2.41,5.16,1.52,73.64,65.15,9.71,5.13,83.6,38.6
1846,spoiled,4.926241532,4.63,1.81,2.42,5.19,1.5,75.83,67.25,6.67,5.09,83.6,38.6
1847,spoiled,4.926241532,4.65,1.82,2.41,5.14,1.52,75.09,67.25,4.82,5.15,83.5,38.4
1848,spoiled,4.926241532,4.61,1.82,2.41,5.14,1.52,73.64,65.15,5.47,5.15,83.6,38.6
1849,spoiled,4.926241532,4.63,1.81,2.41,5.21,1.5,73.64,66.53,6.2,5.17,83.7,38.6
1850,spoiled,4.926241532,4.63,1.82,2.41,5.16,1.51,72.94,63.81,6.3,5.2,83.8,38.6
1851,spoiled,4.926241532,4.63,1.82,2.41,5.16,1.51,72.24,65.15,6.75,5.2,83.8,38.8
1852,spoiled,4.926241532,4.63,1.79,2.39,5.12,1.54,75.83,67.25,6.59,5.13,83.7,38.6
1853,spoiled,4.926241532,4.65,1.79,2.39,5.12,1.51,73.64,63.81,6.27,5.17,83.8,38.6
1854,spoiled,4.926241532,4.65,1.78,2.39,5.12,1.52,74.36,66.53,4.97,5.13,83.7,38.6
1855,spoiled,4.926241532,4.65,1.79,2.38,5.16,1.5,73.64,65.15,5.02,5.04,83.7,38.6
1856,spoiled,4.926241532,4.61,1.82,2.39,5.16,1.5,75.83,66.53,5.19,4.95,83.7,38.6
1857,spoiled,4.926241532,4.61,1.79,2.38,5.16,1.48,75.83,65.83,5.73,4.89,83.7,38.6
1858,spoiled,4.926241532,4.61,1.79,2.39,5.14,1.52,73.64,63.81,6.02,4.98,83.8,38.3
1859,spoiled,4.926241532,4.61,1.77,2.38,5.16,1.51,75.09,63.81,6.64,5.06,84,38.6
1860,spoiled,4.926241532,4.63,1.78,2.38,5.16,1.5,72.94,63.81,6.8,5.06,84,38.6
1861,spoiled,4.921380404,4.59,1.79,2.38,5.16,1.5,73.64,63.16,6.92,5.11,84.1,38.6
1862,spoiled,4.921380404,4.65,1.79,2.38,5.14,1.49,72.94,64.47,7.29,5.09,84,38.6
1863,spoiled,4.921380404,4.63,1.78,2.36,5.12,1.52,75.83,65.83,7.17,5.13,84,38.7
1864,spoiled,4.921380404,4.61,1.77,2.38,5.19,1.49,72.94,64.47,6.75,5.04,84,38.7
1865,spoiled,4.921380404,4.63,1.77,2.38,5.12,1.5,73.64,65.83,6.92,5.13,83.9,38.6
1866,spoiled,4.921380404,4.61,1.77,2.38,5.12,1.48,72.94,63.16,6.8,5.04,83.8,38.7
1867,spoiled,4.921380404,4.61,1.79,2.36,5.12,1.49,74.36,64.47,6.27,5.09,83.7,38.7
1868,spoiled,4.921380404,4.63,1.78,2.32,5.82,1.48,76.58,65.15,5.97,5.09,83.7,38.7
1869,spoiled,4.921380404,4.59,1.79,2.38,5.12,1.49,75.09,64.47,4.23,5.06,83.6,38.7
1870,spoiled,4.921380404,4.63,1.79,2.36,5.07,1.49,75.09,65.15,4.43,5.09,83.7,38.7
1871,spoiled,4.921380404,4.63,1.81,2.36,5.1,1.47,73.64,64.47,4.55,5.09,83.6,38.7
1872,spoiled,4.921380404,4.65,1.77,2.36,5.12,1.48,75.83,65.83,4.87,5.06,83.4,38.4
1873,spoiled,4.921380404,4.63,1.79,2.38,5.12,1.48,75.83,63.81,4.95,5.04,83.4,38.7
1874,spoiled,4.921380404,4.61,1.78,2.39,5.12,1.51,73.64,63.81,5.13,5.15,83.5,38.7
1875,spoiled,4.921380404,4.63,1.82,2.42,5.19,1.5,77.35,65.15,5.24,5.15,83.5,38.7
1876,spoiled,4.921380404,4.63,1.82,2.42,5.16,1.5,75.83,65.83,5.31,5.17,83.5,38.8
1877,spoiled,4.921380404,4.63,1.78,2.39,5.14,1.5,75.83,66.53,5.63,5.15,83.5,38.7
1878,spoiled,4.921380404,4.61,1.81,2.39,5.12,1.51,73.64,64.47,5.85,5.15,83.6,38.7
1879,spoiled,4.921380404,4.65,1.81,2.39,5.12,1.5,74.36,65.83,6.07,5.2,83.5,38.7
1880,spoiled,4.921380404,4.65,1.78,2.39,5.14,1.52,74.36,66.53,6.17,5.15,83.4,38.7
1881,spoiled,4.921380404,4.61,1.81,2.39,5.12,1.51,73.64,65.15,6.32,5.17,83.4,38.7
1882,spoiled,4.921380404,4.65,1.79,2.41,5.16,1.5,74.36,66.53,6.38,5.15,83.4,38.7
1883,spoiled,4.921380404,4.61,1.78,2.41,5.14,1.52,73.64,65.15,6.32,5.11,83.5,38
1884,spoiled,4.921380404,4.61,1.81,2.39,5.12,1.5,75.09,65.15,6.35,5.15,83.4,38.7
1885,spoiled,4.921380404,4.65,1.78,2.41,5.12,1.52,73.64,63.81,6.51,5.11,83.4,38.7
1886,spoiled,4.921380404,4.65,1.78,2.39,5.12,1.51,73.64,63.81,6.43,5.09,83.5,38.7
1887,spoiled,4.921380404,4.65,1.79,2.39,5.12,1.5,74.36,65.83,6.53,5.13,83.5,38.7
1888,spoiled,4.921380404,4.63,1.79,2.39,5.12,1.5,75.09,65.15,6.15,5.17,83.6,38.7
1889,spoiled,4.921380404,4.65,1.79,2.39,5.12,1.52,75.83,66.53,6.46,5.15,83.7,38.7
1890,spoiled,4.921380404,4.65,1.82,2.39,5.1,1.5,73.64,65.83,6.72,5.17,83.6,38.7
1891,spoiled,4.921380404,4.65,1.79,2.39,5.07,1.51,75.83,67.25,6.56,5.13,83.6,38.7
1892,spoiled,4.921380404,4.63,1.77,2.39,5.07,1.5,74.36,67.25,6.25,5.15,83.6,38.7
1893,spoiled,4.921380404,4.59,1.81,2.32,5.48,1.5,75.09,63.81,6.4,5.15,83.6,38.7
1894,spoiled,4.921380404,4.59,1.79,2.38,5.12,1.48,73.64,64.47,6.56,5.15,83.6,38.7
1895,spoiled,4.921380404,4.61,1.79,2.36,5.1,1.49,75.83,65.83,6.75,5.13,83.6,38.7
1896,spoiled,4.921380404,4.59,1.81,2.39,5.1,1.49,75.09,64.47,6.43,5.31,83.6,38.7
1897,spoiled,4.921380404,4.59,1.78,2.39,5.12,1.48,75.09,65.15,6.43,5.29,83.4,38.5
1898,spoiled,4.921380404,4.63,1.77,2.39,5.1,1.48,75.83,65.83,6.72,5.17,83.5,38.7
1899,spoiled,4.921380404,4.59,1.81,2.36,5.07,1.51,75.09,65.15,7.08,5.31,83.5,38.7
1900,spoiled,4.921380404,4.59,1.81,2.39,5.14,1.49,75.83,64.47,7.29,5.36,83.6,38.7
1901,spoiled,4.921380404,4.59,1.77,2.39,5.14,1.49,76.58,65.83,7.58,5.17,83.6,38.8
1902,spoiled,4.921380404,4.54,1.77,2.38,5.12,1.51,73.64,64.47,7.79,5.31,83.6,38.8
1903,spoiled,4.921380404,4.54,1.75,2.39,5.1,1.49,73.64,64.47,7.89,5.36,83.6,38.8
1904,spoiled,4.921380404,4.57,1.79,2.39,5.1,1.49,75.09,63.81,8.04,5.38,83.6,38.8
1905,spoiled,4.921380404,4.54,1.75,2.38,5.12,1.49,73.64,64.47,7.83,5.43,83.5,38.8
1906,spoiled,4.921380404,4.59,1.75,2.36,5.07,1.5,75.83,65.15,8.01,5.45,83.6,38.8
1907,spoiled,4.921380404,4.59,1.78,2.38,5.1,1.48,75.83,66.53,7.73,5.4,83.6,38.8
1908,spoiled,4.921380404,4.61,1.77,2.36,5.07,1.5,73.64,63.81,7.37,5.36,83.5,38.2
1909,spoiled,4.921380404,4.59,1.77,2.36,5.12,1.49,75.09,65.15,7.23,5.27,83.5,38.8
1910,spoiled,4.921380404,4.59,1.78,2.38,5.14,1.49,75.09,63.81,7.52,5.31,83.4,38.8
1911,spoiled,4.921380404,4.61,1.78,2.38,5.1,1.48,76.58,65.83,7.61,5.29,83.4,38.8
1912,spoiled,4.921380404,4.59,1.79,2.38,5.1,1.5,75.09,65.15,7.98,5.31,83.4,38.8
1913,spoiled,4.921380404,4.59,1.77,2.36,5.07,1.5,74.36,66.53,8.5,5.33,83.5,38.8
1914,spoiled,4.921380404,4.59,1.75,2.36,5.07,1.5,73.64,65.83,8.88,5.24,83.6,38.8
1915,spoiled,4.921380404,4.61,1.79,2.36,5.1,1.49,74.36,65.15,8.77,5.29,83.6,38.8
1916,spoiled,4.921380404,4.61,1.78,2.36,5.07,1.49,75.83,65.15,9.19,5,83.6,38.8
1917,spoiled,4.921380404,4.57,1.75,2.38,5.1,1.49,75.09,66.53,9.83,5.09,83.7,38.8
1918,spoiled,4.921380404,4.57,1.77,2.78,5.14,1.48,75.83,64.47,10.22,5.2,83.7,38.8
1919,spoiled,4.921380404,4.61,1.78,2.38,5.07,1.49,73.64,63.81,10.42,5.24,83.6,38.8
1920,spoiled,4.921380404,4.59,1.79,2.39,5.12,1.48,75.83,65.83,10.14,5.24,83.6,38.8
1921,spoiled,4.90085279,4.57,1.75,2.38,5.05,1.49,73.64,65.15,9.19,4.95,83.6,38.8
1922,spoiled,4.90085279,4.57,1.78,2.38,5.07,1.48,75.09,65.83,9.3,5.09,83.6,38.6
1923,spoiled,4.90085279,4.59,1.77,2.38,5.07,1.49,75.09,64.47,6.78,5.2,83.6,38.8
1924,spoiled,4.90085279,4.54,1.77,2.36,4.88,1.49,77.35,66.53,4.78,5.22,83.5,38.8
1925,spoiled,4.90085279,4.61,1.78,2.36,4.07,1.47,75.09,65.83,5.54,5.24,83.6,38.8
1926,spoiled,4.90085279,4.59,1.79,2.38,4.96,1.5,75.09,65.15,4.51,5.11,83.7,38.9
1927,spoiled,4.90085279,4.54,1.77,2.38,5.1,1.48,73.64,65.15,5.26,5,83.7,38.8
1928,spoiled,4.90085279,4.54,1.81,2.38,5.1,1.5,75.09,63.81,6.09,5.06,83.7,38.8
1929,spoiled,4.90085279,4.54,1.75,2.38,5.07,1.5,75.09,66.53,6.75,5.11,84.2,39.5
1930,spoiled,4.90085279,4.57,1.77,2.38,5.07,1.49,75.09,65.83,7.29,5,83.6,38.8
1931,spoiled,4.90085279,4.57,1.77,2.38,5.1,1.51,75.83,64.47,5.42,5,83.6,38.8
1932,spoiled,4.90085279,4.54,1.77,2.38,5.1,1.49,73.64,53.69,5.63,5.2,83.7,38.8
1933,spoiled,4.90085279,4.57,1.78,2.38,5.07,1.5,75.83,66.53,6.48,5.2,83.7,38.9
1934,spoiled,4.90085279,4.61,1.77,2.36,5.07,1.49,74.36,64.47,6.3,5.38,83.6,38.7
1935,spoiled,4.90085279,4.57,1.77,2.38,5.1,1.49,75.83,65.83,6.25,5.24,83.6,38.8
1936,spoiled,4.90085279,4.61,1.77,2.36,5.07,1.5,74.36,67.25,6.09,5.4,83.6,38.8
1937,spoiled,4.90085279,4.59,1.81,2.36,5.07,1.49,75.83,65.83,7.29,5.36,83.6,38.8
1938,spoiled,4.90085279,4.61,1.81,2.38,5.12,1.48,75.83,66.53,8.17,5.43,83.6,38.8
1939,spoiled,4.90085279,4.63,1.79,2.39,5.14,1.49,73.64,66.53,9.6,5.47,83.6,38.8
1940,spoiled,4.90085279,4.61,1.79,2.36,5.12,1.49,74.36,65.83,10.34,5.54,83.6,38
1941,spoiled,4.90085279,4.59,1.79,2.38,5.16,1.46,74.36,65.83,11.01,5.4,83.7,38.8
1942,spoiled,4.90085279,4.57,1.77,2.38,5.12,1.5,75.83,65.15,5.75,5.47,83.8,38.8
1943,spoiled,4.90085279,4.61,1.79,2.38,5.1,1.5,75.83,66.53,6.72,5.52,83.9,38.8
1944,spoiled,4.90085279,4.61,1.81,2.39,5.1,1.52,73.64,63.16,6.94,4.8,83.7,38.8
1945,spoiled,4.90085279,4.63,1.78,2.39,5.12,1.48,75.83,65.83,7.95,4.8,83.9,38.8
1946,spoiled,4.90085279,4.59,1.78,2.39,5.12,1.49,73.64,63.81,8.74,5.02,83.9,38.8
1947,spoiled,4.90085279,4.61,1.82,2.39,5.14,1.5,75.09,63.81,9.64,4.82,83.9,38.8
1948,spoiled,4.90085279,4.61,1.81,2.41,5.14,1.48,72.94,65.15,10.71,4.76,83.8,38.8
1949,spoiled,4.90085279,4.65,1.78,2.38,5.12,1.5,75.83,65.15,11.49,4.76,83.8,38.8
1950,spoiled,4.90085279,5.02,1.81,2.39,5.16,1.48,75.83,65.83,12.29,4.72,83.9,38.8
1951,spoiled,4.90085279,4.63,1.81,2.39,5.19,1.48,75.09,65.83,12.15,4.7,83.8,38.7
1952,spoiled,4.90085279,4.61,1.82,2.41,5.14,1.5,73.64,65.83,12.05,4.76,83.9,38.8
1953,spoiled,4.90085279,4.65,1.82,2.39,5.19,1.5,73.64,65.83,12.05,4.65,84,38.8
1954,spoiled,4.90085279,4.61,1.81,2.41,5.14,1.49,73.64,64.47,11.72,4.67,84,38.7
1955,spoiled,4.90085279,4.65,1.79,2.39,5.14,1.5,75.83,65.15,10.75,4.67,84,38.8
1956,spoiled,4.90085279,4.44,1.64,2.23,4.94,1.36,74.36,64.47,7.37,4.53,84,38.8
1957,spoiled,4.90085279,4.44,1.64,2.23,4.92,1.38,72.94,64.47,7.31,4.35,84.2,38.7
1958,spoiled,4.90085279,4.46,1.66,2.24,4.96,1.38,75.09,65.83,6.51,4.33,84,38.7
1959,spoiled,4.90085279,4.46,1.66,2.26,4.99,1.38,72.24,65.15,5.7,4.39,84.2,38.7
1960,spoiled,4.90085279,4.48,1.68,2.24,4.99,1.37,72.24,65.83,6.3,4.13,84.4,38.7
1961,spoiled,4.90085279,4.46,1.64,2.26,4.99,1.39,72.94,63.81,7.2,4.33,84.4,38.7
1962,spoiled,4.90085279,4.46,1.67,2.24,4.96,1.37,74.36,65.83,7.92,4.03,84.2,38.5
1963,spoiled,4.90085279,4.46,1.7,2.24,4.96,1.38,73.64,63.16,8.6,4.31,84.3,38.7
1964,spoiled,4.90085279,4.48,1.68,2.26,4.99,1.37,73.64,65.15,9.67,4.15,84.1,38.7
1965,spoiled,4.90085279,4.4,1.67,2.26,4.96,1.38,72.24,65.83,10.5,4.27,84.1,38.7
1966,spoiled,4.90085279,4.4,1.7,2.24,4.99,1.39,73.64,65.15,10.38,4.37,84.1,38.7
1967,spoiled,4.90085279,4.44,1.7,2.27,4.99,1.37,72.94,64.47,9.83,4.31,84.2,38.7
1968,spoiled,4.90085279,4.42,1.67,2.24,4.96,1.37,74.36,66.53,10.02,4.15,84.5,38.7
1969,spoiled,4.90085279,4.34,1.71,2.24,4.96,1.38,72.94,65.83,10.06,4.17,84.4,38.9
1970,spoiled,4.90085279,4.32,1.68,2.24,4.96,1.39,73.64,65.83,9.6,4.61,84.4,38.7
1971,spoiled,4.90085279,4.32,1.68,2.27,4.99,1.39,72.24,63.81,10.54,4.13,84.5,38.7
1972,spoiled,4.90085279,4.34,1.66,2.26,4.96,1.39,72.94,64.47,10.3,4.17,84.5,38.7
1973,spoiled,4.90085279,4.32,1.68,2.24,4.94,1.37,72.94,65.83,10.1,4.51,84.7,38.7
1974,spoiled,4.90085279,4.28,1.68,2.26,4.96,1.38,72.24,64.47,10.79,4.07,84.6,38.7
1975,spoiled,4.90085279,4.3,1.67,2.07,4.96,1.38,72.24,65.15,11.72,4.49,84.7,38.7
1976,spoiled,4.90085279,4.34,1.68,2.27,5.03,1.37,72.24,64.47,12.79,4.51,84.6,38.7
1977,spoiled,4.90085279,4.34,1.71,2.27,5.05,1.38,72.24,64.47,13.42,4.7,84.7,38.7
1978,spoiled,4.90085279,4.3,1.68,2.26,5.05,1.41,72.24,64.47,14.85,4.55,84.8,38.7
1979,spoiled,4.90085279,4.36,1.7,2.24,5.05,1.42,72.94,67.25,15.6,4.74,85,38.6
1980,spoiled,4.90085279,4.34,1.74,2.27,5.07,1.43,72.24,65.83,15.47,4.55,85.2,38.7
1981,spoiled,4.891544273,4.36,1.74,2.27,5.12,1.42,73.64,65.83,15.66,4.23,85.1,38.7
1982,spoiled,4.891544273,4.38,1.71,2.27,5.12,1.41,70.89,64.47,15.73,4.51,84.8,38.7
1983,spoiled,4.891544273,4.38,1.72,2.29,5.07,1.43,71.56,66.53,15.86,4.53,84.9,38.7
1984,spoiled,4.891544273,4.38,1.71,2.27,5.07,1.42,72.24,65.15,16.12,4.29,85.1,38.6
1985,spoiled,4.891544273,4.34,1.71,2.27,5.1,1.42,72.24,65.15,16.06,4.61,85.4,38.6
1986,spoiled,4.891544273,4.36,1.75,2.27,5.07,1.43,73.64,65.15,15.15,4.61,84.8,37.9
1987,spoiled,4.891544273,4.4,1.72,2.3,5.1,1.42,73.64,66.53,14.49,4.72,85.3,38.6
